Date,Open,High,Low,Close,Adj Close,Volume
2016-05-06,8.727500,8.855000,8.710000,8.832500,8.653712,18324000
2016-05-09,8.855000,8.892500,8.747500,8.820000,8.641459,33333600
2016-05-10,8.875000,9.005000,8.790000,8.990000,8.808019,26967600
2016-05-11,9.017500,9.115000,8.967500,9.015000,8.832514,32817600
2016-05-12,9.080000,9.120000,8.732500,8.892500,8.712492,67054000
2016-05-13,9.797500,10.250000,9.750000,10.245000,10.037615,211025600
2016-05-16,10.167500,10.700000,10.135000,10.547500,10.333993,97303200
2016-05-17,10.500000,10.645000,10.365000,10.570000,10.356037,62839200
2016-05-18,10.500000,10.962500,10.500000,10.840000,10.620569,54107200
2016-05-19,10.797500,10.965000,10.782500,10.887500,10.667110,39888000
2016-05-20,10.955000,11.127500,10.937500,11.082500,10.858164,39108400
2016-05-23,11.130000,11.172500,11.032500,11.100000,10.875310,41363600
2016-05-24,11.105000,11.375000,11.075000,11.340000,11.139304,41578800
2016-05-25,11.375000,11.422500,11.202500,11.292500,11.092641,45807600
2016-05-26,11.312500,11.495000,11.280000,11.412500,11.210518,30996400
2016-05-27,11.425000,11.492500,11.387500,11.475000,11.271912,27741600
2016-05-31,11.525000,11.705000,11.517500,11.680000,11.473288,41252400
2016-06-01,11.625000,11.815000,11.590000,11.702500,11.495388,38713200
2016-06-02,11.765000,11.885000,11.650000,11.785000,11.576426,32920800
2016-06-03,11.670000,11.685000,11.415000,11.620000,11.414347,46107600
2016-06-06,11.650000,11.740000,11.500000,11.560000,11.355407,32251200
2016-06-07,11.630000,11.695000,11.577500,11.582500,11.377511,19340000
2016-06-08,11.585000,11.627500,11.450000,11.545000,11.340673,23461600
2016-06-09,11.505000,11.862500,11.480000,11.845000,11.635366,47216800
2016-06-10,11.705000,11.810000,11.535000,11.550000,11.345588,40002400
2016-06-13,11.562500,11.925000,11.562500,11.697500,11.490474,47558800
2016-06-14,11.670000,11.775000,11.540000,11.720000,11.512575,29834400
2016-06-15,11.817500,11.942500,11.687500,11.840000,11.630452,30103600
2016-06-16,11.752500,11.907500,11.637500,11.887500,11.677110,24645600
2016-06-17,11.902500,11.905000,11.632500,11.680000,11.473288,47100000
2016-06-20,11.867500,12.042500,11.860000,11.890000,11.679566,29376800
2016-06-21,11.940000,11.972500,11.800000,11.817500,11.608351,21250800
2016-06-22,11.842500,11.920000,11.787500,11.807500,11.598527,20262000
2016-06-23,11.920000,12.135000,11.912500,12.122500,11.907955,29788000
2016-06-24,11.625000,11.840000,11.325000,11.432500,11.230165,101768400
2016-06-27,11.337500,11.425000,11.142500,11.310000,11.109834,44908800
2016-06-28,11.525000,11.537500,11.317500,11.475000,11.271912,38192000
2016-06-29,11.575000,11.752500,11.545000,11.662500,11.456092,31893200
2016-06-30,11.682500,11.825000,11.587500,11.752500,11.544498,43094000
2016-07-01,11.687500,11.840000,11.625000,11.665000,11.458551,21848800
2016-07-05,11.600000,11.857500,11.507500,11.837500,11.627997,37108400
2016-07-06,11.755000,11.982500,11.695000,11.912500,11.701670,27310400
2016-07-07,11.992500,12.265000,11.937500,12.222500,12.006180,39540000
2016-07-08,12.352500,12.772500,12.305000,12.712500,12.487509,48193200
2016-07-11,12.895000,13.100000,12.880000,13.005000,12.774837,44877600
2016-07-12,13.150000,13.320000,12.985000,13.200000,12.966379,43676000
2016-07-13,13.225000,13.300000,13.175000,13.195000,12.961471,32460400
2016-07-14,13.265000,13.450000,13.155000,13.330000,13.094084,31689200
2016-07-15,13.160000,13.235000,12.960000,13.175000,12.941825,42861600
2016-07-18,13.337500,13.357500,13.192500,13.242500,13.008134,25299200
2016-07-19,13.235000,13.432500,13.210000,13.380000,13.143198,38265200
2016-07-20,13.425000,13.627500,13.370000,13.555000,13.315101,29646000
2016-07-21,13.525000,13.567500,13.260000,13.305000,13.069525,36130800
2016-07-22,13.352500,13.667500,13.255000,13.667500,13.425610,31576800
2016-07-25,13.750000,13.952500,13.690000,13.920000,13.673640,31252800
2016-07-26,14.042500,14.230000,14.022500,14.157500,13.906938,51450800
2016-07-27,14.280000,14.305000,13.930000,14.015000,13.766957,44667600
2016-07-28,14.047500,14.150000,14.002500,14.045000,13.796431,22191600
2016-07-29,14.097500,14.312500,13.845000,14.275000,14.022356,40958800
2016-08-01,14.335000,14.387500,14.090000,14.182500,13.931495,30112000
2016-08-02,14.250000,14.257500,13.875000,14.010000,13.762046,28274800
2016-08-03,13.992500,14.075000,13.915000,14.047500,13.798882,29982800
2016-08-04,14.115000,14.372500,14.087500,14.307500,14.054278,27271200
2016-08-05,14.472500,14.557500,14.402500,14.550000,14.292489,37158800
2016-08-08,14.750000,14.785000,14.530000,14.685000,14.425104,30506400
2016-08-09,14.757500,14.865000,14.685000,14.722500,14.461938,37234400
2016-08-10,14.852500,14.875000,14.580000,14.627500,14.368617,37574000
2016-08-11,14.705000,14.987500,14.675000,14.925000,14.660851,68106400
2016-08-12,15.475000,15.845000,15.157500,15.760000,15.481078,142574400
2016-08-15,15.777500,15.875000,15.532500,15.745000,15.466340,57330400
2016-08-16,15.722500,15.747500,15.602500,15.650000,15.373022,28765200
2016-08-17,15.650000,15.685000,15.165000,15.287500,15.016938,59521200
2016-08-18,15.265000,15.550000,15.205000,15.525000,15.250236,33168400
2016-08-19,15.517500,15.682500,15.450000,15.565000,15.289527,29156000
2016-08-22,15.612500,15.652500,15.427500,15.630000,15.353375,24474800
2016-08-23,15.760000,15.830000,15.682500,15.727500,15.477618,33976400
2016-08-24,15.782500,15.790000,15.412500,15.485000,15.238971,29844800
2016-08-25,15.490000,15.497500,15.190000,15.382500,15.138100,40603200
2016-08-26,15.422500,15.595000,15.300000,15.507500,15.261117,30002400
2016-08-29,15.570000,15.632500,15.472500,15.497500,15.251276,27465200
2016-08-30,15.477500,15.560000,15.365000,15.407500,15.162704,28554400
2016-08-31,15.437500,15.480000,15.290000,15.335000,15.091356,38854400
2016-09-01,15.347500,15.845000,15.335000,15.787500,15.536667,42849200
2016-09-02,15.820000,15.837500,15.455000,15.632500,15.384130,32314800
2016-09-06,15.687500,15.780000,15.607500,15.780000,15.529285,30681200
2016-09-07,15.730000,15.807500,15.457500,15.547500,15.300479,39798800
2016-09-08,15.532500,15.685000,15.355000,15.660000,15.411190,31580800
2016-09-09,15.487500,15.575000,14.750000,14.880000,14.643584,69776000
2016-09-12,14.682500,15.217500,14.330000,15.187500,14.946198,59826000
2016-09-13,15.150000,15.325000,14.882500,14.967500,14.729692,47176800
2016-09-14,15.002500,15.150000,14.877500,15.100000,14.860090,31904800
2016-09-15,15.125000,15.690000,15.090000,15.672500,15.423494,51521200
2016-09-16,15.727500,15.812500,15.530000,15.710000,15.460399,90244400
2016-09-19,15.875000,16.315001,15.802500,15.917500,15.664603,41712800
2016-09-20,16.100000,16.100000,15.685000,15.772500,15.521906,33111200
2016-09-21,15.820000,16.245001,15.817500,16.215000,15.957374,33621200
2016-09-22,16.309999,16.360001,16.162500,16.254999,15.996742,30873200
2016-09-23,16.275000,16.322500,16.165001,16.237499,15.979519,27613200
2016-09-26,16.052500,16.150000,15.882500,16.084999,15.829439,23004000
2016-09-27,16.022499,16.660000,16.014999,16.635000,16.370695,40275200
2016-09-28,16.660000,16.707500,16.482500,16.695000,16.429754,31978800
2016-09-29,16.667500,16.902500,16.512501,16.850000,16.582283,33668400
2016-09-30,16.942499,17.297501,16.842501,17.129999,16.857840,42993200
2016-10-03,17.129999,17.377501,17.082500,17.112499,16.840614,24259600
2016-10-04,17.137501,17.424999,16.947500,17.075001,16.803707,28162400
2016-10-05,17.219999,17.395000,17.004999,17.057501,16.786484,30544000
2016-10-06,16.852501,16.957500,16.565001,16.834999,16.567524,36021200
2016-10-07,16.947500,16.992500,16.665001,16.712500,16.446966,28626000
2016-10-10,16.799999,16.889999,16.617500,16.775000,16.508480,28787600
2016-10-11,16.719999,16.745001,16.405001,16.532499,16.269833,38854000
2016-10-12,16.465000,16.695000,16.327499,16.607500,16.343641,41992000
2016-10-13,16.412500,16.450001,15.925000,16.337500,16.077927,39011600
2016-10-14,16.537500,16.650000,16.400000,16.497499,16.235388,33063600
2016-10-17,16.495001,16.650000,16.379999,16.402500,16.141895,19532800
2016-10-18,16.629999,16.747499,16.562500,16.652500,16.387928,26937200
2016-10-19,16.540001,16.695000,16.455000,16.617500,16.353481,19906000
2016-10-20,16.812500,16.987499,16.575001,16.932501,16.663479,31208400
2016-10-21,16.872499,16.915001,16.725000,16.885000,16.616730,27950800
2016-10-24,17.000000,17.697500,16.997499,17.677500,17.396641,33983600
2016-10-25,17.647499,18.075001,17.562500,17.967501,17.682035,39746000
2016-10-26,17.817499,18.237499,17.799999,18.040001,17.753376,33379200
2016-10-27,18.177500,18.212500,17.597500,17.670000,17.389256,38866400
2016-10-28,17.754999,18.025000,17.607500,17.639999,17.359730,29085600
2016-10-31,17.697500,17.907499,17.687500,17.790001,17.507353,25238800
2016-11-01,17.855000,17.952499,17.072500,17.262501,16.988234,47322400
2016-11-02,17.395000,17.629999,17.160000,17.190001,16.916883,29584800
2016-11-03,17.270000,17.285000,16.660000,16.990000,16.720060,30966400
2016-11-04,16.877501,17.182501,16.645000,16.892500,16.624111,32878000
2016-11-07,17.387501,17.930000,17.375000,17.817499,17.534412,48758000
2016-11-08,17.885000,17.942499,17.625000,17.790001,17.507353,42988400
2016-11-09,17.307501,17.725000,17.180000,17.490000,17.212118,45653200
2016-11-10,17.872499,17.875000,16.690001,16.942499,16.673321,86928000
2016-11-11,19.877501,22.192499,19.625000,21.992500,21.643082,217534400
2016-11-14,22.022499,22.047501,20.905001,20.910000,20.577778,134879600
2016-11-15,21.072500,21.862499,20.982500,21.547501,21.205151,62609200
2016-11-16,21.834999,23.139999,21.587500,22.907499,22.543545,98798400
2016-11-17,23.077499,23.697500,22.662500,23.097500,22.730524,83298800
2016-11-18,23.097500,23.582500,22.950001,23.340000,22.969172,57606000
2016-11-21,23.522499,23.587500,23.100000,23.245001,22.875679,43643600
2016-11-22,23.325001,23.434999,23.094999,23.412500,23.040524,33036800
2016-11-23,23.430000,23.812500,23.192499,23.492500,23.153858,44323600
2016-11-25,23.605000,23.775000,23.352501,23.540001,23.200684,19556400
2016-11-28,23.467501,23.684999,23.400000,23.527500,23.188353,27873600
2016-11-29,23.500000,23.610001,23.132500,23.312500,22.976458,44456800
2016-11-30,23.400000,23.540001,23.025000,23.049999,22.717739,44050000
2016-12-01,23.025000,23.042500,21.192499,21.910000,21.594172,103552400
2016-12-02,21.562500,22.200001,21.280001,22.112499,21.793751,47829200
2016-12-05,22.497499,23.152500,22.250000,22.969999,22.638897,60228400
2016-12-06,23.052500,23.432501,22.892500,23.347500,23.010956,49879600
2016-12-07,23.209999,23.825001,23.025000,23.767500,23.424894,48080400
2016-12-08,23.797501,24.155001,23.262501,23.370001,23.033129,38154400
2016-12-09,23.549999,23.567499,22.677500,22.955000,22.624109,38231200
2016-12-12,22.462500,22.487499,21.885000,22.397499,22.074642,60133200
2016-12-13,22.522499,23.072500,22.512501,22.792500,22.463949,38779600
2016-12-14,23.135000,24.277500,22.892500,24.112499,23.764919,98398000
2016-12-15,24.225000,24.985001,24.150000,24.677500,24.321777,74654800
2016-12-16,24.957500,25.174999,24.432501,25.102501,24.740652,108952800
2016-12-19,24.924999,25.612499,24.750000,25.407499,25.041254,74465600
2016-12-20,26.145000,26.532499,26.030001,26.292500,25.913502,84805600
2016-12-21,26.410000,26.487499,25.927500,26.457500,26.076124,57613600
2016-12-22,26.705000,27.217501,26.632500,26.777500,26.391512,71861200
2016-12-23,26.594999,27.459999,26.567499,27.445000,27.049387,64769200
2016-12-27,28.014999,29.340000,27.805000,29.330000,28.907215,119427200
2016-12-28,29.900000,29.982500,27.172501,27.312500,26.918797,229576400
2016-12-29,26.225000,27.872499,25.700001,27.857500,27.455940,217536800
2016-12-30,27.837500,27.980000,26.575001,26.684999,26.300344,121293200
2017-01-03,26.100000,26.592501,24.844999,25.502501,25.134892,150199600
2017-01-04,25.850000,26.375000,25.382500,26.097500,25.721306,119922000
2017-01-05,26.132500,26.455000,25.262501,25.434999,25.068359,98429600
